Order_ID,Order_Date,Year,Month_No,Month,Ship_Date,Delivery_Days,Customer_ID,Customer_Name,Gender,Age,Age_Group,City,State,Region,Product_Category,Product_Name,Quantity,Unit_Price,Discount,Sales,Sales_Category,Profit,Profit_Margin,Ship_Mode,Payment_Mode,Rating,Returned
ORD01367,2025-01-31,2025,1,Jan,2025-02-01,1,CUST1501,Ela Bawa,Male,28,Senior,Pune,Maharashtra,West,Sports,Football,6,1200,10,6480,Low,2307.44,0.356086419753086,Express,UPI,2,No
ORD01372,2025-01-27,2025,1,Jan,2025-01-31,4,CUST9502,Rania Comar,Female,42,Senior,Lucknow,Uttar Pradesh,North,Clothing,T-Shirt,6,800,15,4080,Low,732.15,0.179448529411765,Standard,Card,3,No
ORD01383,2025-01-13,2025,1,Jan,2025-01-18,5,CUST4343,Sara Ratta,Female,53,Senior,Patna,Bihar,East,Furniture,Office Chair,5,7000,10,31500,High,11039.9,0.350473015873016,Express,UPI,5,No
ORD01398,2025-01-28,2025,1,Jan,2025-01-29,1,CUST5346,Anahita Ramesh,Female,56,Senior,Bhubaneswar,Odisha,East,Groceries,Milk Pack,8,60,10,432,Low,91.04,0.210740740740741,Express,Card,3,No
ORD01400,2025-01-04,2025,1,Jan,2025-01-07,3,CUST2793,Mohanlal Amble,Female,22,Senior,Ahmedabad,Gujarat,West,Furniture,Dining Table,2,15000,0,30000,High,5321.08,0.177369333333333,Same Day,Cash,5,No
ORD01408,2025-01-05,2025,1,Jan,2025-01-11,6,CUST7008,Arnav Sarraf,Female,64,Senior,Delhi,Delhi,North,Electronics,Laptop,4,55000,25,165000,High,35733.61,0.216567333333333,Same Day,Cash,5,No
ORD01415,2026-01-27,2026,1,Jan,2026-01-29,2,CUST5116,Mamooty Batra,Female,24,Senior,Chennai,Tamil Nadu,South,Clothing,Sneakers,7,4500,0,31500,High,12956.07,0.41130380952381,Standard,Cash,5,Yes
ORD01444,2026-01-11,2026,1,Jan,2026-01-13,2,CUST5073,Arnav Bath,Male,34,Senior,Ahmedabad,Gujarat,West,Sports,Dumbbells,2,4000,15,6800,Low,2268.77,0.333642647058824,Express,UPI,1,No
ORD01446,2025-01-15,2025,1,Jan,2025-01-18,3,CUST1462,Ishita Borra,Female,43,Senior,Bengaluru,Karnataka,South,Groceries,Snacks Pack,2,300,20,480,Low,194.7,0.405625,Same Day,Cash,3,No
ORD01452,2026-01-07,2026,1,Jan,2026-01-14,7,CUST7469,Vedika Goda,Male,44,Senior,Ahmedabad,Gujarat,West,Furniture,Bookshelf,3,5000,0,15000,High,4047.99,0.269866,Same Day,Card,3,No
ORD01483,2026-01-31,2026,1,Jan,2026-02-01,1,CUST4683,Badal Sur,Female,18,Teen,Jaipur,Rajasthan,North,Sports,Yoga Mat,2,900,15,1530,Low,359.64,0.235058823529412,Same Day,UPI,5,No
ORD01485,2025-01-23,2025,1,Jan,2025-01-28,5,CUST7639,Tanya Bhat,Male,42,Senior,Kolkata,West Bengal,East,Groceries,Rice Bag,4,1200,20,3840,Low,1145.44,0.298291666666667,Same Day,Cash,5,No
ORD01491,2026-01-09,2026,1,Jan,2026-01-12,3,CUST3900,Elakshi Sekhon,Male,27,Senior,Kolkata,West Bengal,East,Groceries,Tea Powder,2,450,15,765,Low,329.95,0.431307189542484,Express,UPI,3,No
ORD01524,2025-01-02,2025,1,Jan,2025-01-07,5,CUST7938,Anya D’Alia,Female,28,Senior,Delhi,Delhi,North,Electronics,Smartphone,4,25000,15,85000,High,18286.67,0.215137294117647,Same Day,Card,2,No
ORD01535,2026-01-11,2026,1,Jan,2026-01-12,1,CUST4992,Nishith Sani,Female,63,Senior,Mumbai,Maharashtra,West,Electronics,Smartphone,2,25000,15,42500,High,14134.96,0.332587294117647,Express,Card,1,No
ORD01538,2026-01-14,2026,1,Jan,2026-01-15,1,CUST3607,Dhanuk Dua,Male,25,Senior,Hyderabad,Telangana,South,Clothing,Jeans,5,1800,0,9000,Low,2096.72,0.232968888888889,Same Day,Card,4,No
ORD01540,2025-01-14,2025,1,Jan,2025-01-18,4,CUST1664,Lakshay Deol,Female,32,Senior,Patna,Bihar,East,Groceries,Cooking Oil,2,1500,20,2400,Low,649.8,0.27075,Standard,UPI,4,No
ORD01544,2025-01-04,2025,1,Jan,2025-01-10,6,CUST9432,Anahita Grover,Male,52,Senior,Patna,Bihar,East,Groceries,Milk Pack,2,60,25,90,Low,20.88,0.232,Standard,Cash,4,No
ORD01547,2026-01-17,2026,1,Jan,2026-01-18,1,CUST6993,Mamooty Goswami,Female,43,Senior,Hyderabad,Telangana,South,Clothing,Jacket,6,3500,15,17850,High,3169.68,0.177573109243697,Same Day,Cash,4,No
ORD01560,2025-01-30,2025,1,Jan,2025-02-01,2,CUST2076,Ojas Basu,Female,29,Senior,Ahmedabad,Gujarat,West,Groceries,Cooking Oil,2,1500,15,2550,Low,1123.88,0.440737254901961,Same Day,Cash,3,No
ORD01568,2026-01-08,2026,1,Jan,2026-01-10,2,CUST4437,Zaina Khanna,Male,62,Senior,Chennai,Tamil Nadu,South,Furniture,Dining Table,1,15000,25,11250,High,4644.61,0.412854222222222,Standard,UPI,5,No
ORD01576,2025-01-01,2025,1,Jan,2025-01-02,1,CUST5155,Heer Bhakta,Male,45,Senior,Chennai,Tamil Nadu,South,Electronics,Laptop,8,55000,0,440000,High,177062.89,0.402415659090909,Standard,Card,1,No
ORD01577,2025-01-11,2025,1,Jan,2025-01-16,5,CUST4991,Faiyaz Chandra,Female,57,Senior,Delhi,Delhi,North,Groceries,Milk Pack,8,60,15,408,Low,178.41,0.437279411764706,Standard,Card,5,No
ORD01580,2025-01-12,2025,1,Jan,2025-01-15,3,CUST4326,Dhanush Shetty,Male,56,Senior,Bengaluru,Karnataka,South,Groceries,Tea Powder,5,450,5,2137.5,Low,938.77,0.439190643274854,Same Day,Cash,5,No
ORD01589,2026-01-22,2026,1,Jan,2026-01-24,2,CUST6036,Romil Balan,Female,22,Senior,Pune,Maharashtra,West,Sports,Cricket Bat,7,2500,20,14000,High,1752.79,0.125199285714286,Same Day,Card,5,No
ORD01599,2026-01-29,2026,1,Jan,2026-02-02,4,CUST5796,Baiju Samra,Male,34,Senior,Delhi,Delhi,North,Furniture,Office Chair,1,7000,10,6300,Low,2323.46,0.368803174603175,Express,Cash,4,No
ORD01613,2025-01-18,2025,1,Jan,2025-01-23,5,CUST8502,Nakul Kumar,Male,33,Senior,Patna,Bihar,East,Clothing,Kurta,7,1200,25,6300,Low,1480.71,0.235033333333333,Standard,UPI,1,No
ORD01614,2025-01-09,2025,1,Jan,2025-01-12,3,CUST1590,Nayantara Madan,Male,56,Senior,Chennai,Tamil Nadu,South,Clothing,T-Shirt,5,800,25,3000,Low,977.29,0.325763333333333,Standard,UPI,5,No
ORD01621,2025-01-04,2025,1,Jan,2025-01-05,1,CUST7854,Anvi Gara,Male,43,Senior,Ahmedabad,Gujarat,West,Sports,Cricket Bat,3,2500,20,6000,Low,2418.98,0.403163333333333,Standard,Card,3,No
ORD01626,2026-01-07,2026,1,Jan,2026-01-10,3,CUST9378,Myra Viswanathan,Male,63,Senior,Ahmedabad,Gujarat,West,Sports,Football,7,1200,20,6720,Low,2042.85,0.303995535714286,Express,Card,4,No
ORD01643,2025-01-28,2025,1,Jan,2025-02-03,6,CUST7402,Saira Barad,Female,41,Senior,Patna,Bihar,East,Groceries,Milk Pack,7,60,5,399,Low,94.14,0.23593984962406,Standard,Card,3,No
ORD01653,2025-01-11,2025,1,Jan,2025-01-16,5,CUST6695,Elakshi Chandran,Female,33,Senior,Hyderabad,Telangana,South,Furniture,Bookshelf,6,5000,0,30000,High,13003.95,0.433465,Express,Cash,2,Yes
ORD01654,2025-01-20,2025,1,Jan,2025-01-24,4,CUST7607,Vidur Handa,Male,55,Senior,Kolkata,West Bengal,East,Clothing,Jeans,1,1800,10,1620,Low,509.34,0.314407407407407,Same Day,Card,1,No
ORD01667,2026-01-30,2026,1,Jan,2026-02-03,4,CUST9665,Nitya Rana,Female,25,Senior,Jaipur,Rajasthan,North,Electronics,Headphones,5,2000,25,7500,Low,1259.83,0.167977333333333,Express,UPI,5,No
ORD01677,2025-01-26,2025,1,Jan,2025-01-30,4,CUST3796,Reyansh Shanker,Female,49,Senior,Ahmedabad,Gujarat,West,Sports,Yoga Mat,3,900,20,2160,Low,411.13,0.190337962962963,Standard,Card,5,Yes
ORD01681,2026-01-25,2026,1,Jan,2026-01-30,5,CUST9055,Onkar Tiwari,Male,35,Senior,Ahmedabad,Gujarat,West,Sports,Cricket Bat,1,2500,25,1875,Low,322.08,0.171776,Standard,Card,5,No
ORD01687,2025-01-17,2025,1,Jan,2025-01-19,2,CUST6712,Arhaan Lata,Female,54,Senior,Mumbai,Maharashtra,West,Furniture,Sofa,4,30000,20,96000,High,41172.12,0.42887625,Same Day,UPI,1,No
ORD01688,2025-01-19,2025,1,Jan,2025-01-26,7,CUST8048,Shray Grover,Male,41,Senior,Bhubaneswar,Odisha,East,Clothing,Sneakers,4,4500,0,18000,High,4000.83,0.222268333333333,Standard,Cash,4,No
ORD01691,2026-01-13,2026,1,Jan,2026-01-15,2,CUST9539,Neysa Tara,Male,42,Senior,Pune,Maharashtra,West,Clothing,T-Shirt,7,800,0,5600,Low,2451.47,0.4377625,Same Day,UPI,1,No
ORD01697,2025-01-01,2025,1,Jan,2025-01-05,4,CUST5356,Yashvi Anand,Male,19,Teen,Bhubaneswar,Odisha,East,Groceries,Milk Pack,2,60,0,120,Low,22.18,0.184833333333333,Standard,Card,3,No
ORD01701,2025-01-02,2025,1,Jan,2025-01-08,6,CUST3791,Ryan Tella,Male,23,Senior,Kolkata,West Bengal,East,Electronics,Headphones,8,2000,15,13600,High,5482.4,0.403117647058824,Standard,Card,3,No
ORD01732,2025-01-09,2025,1,Jan,2025-01-10,1,CUST3281,Kabir Andra,Male,62,Senior,Lucknow,Uttar Pradesh,North,Furniture,Dining Table,4,15000,20,48000,High,14094.8,0.293641666666667,Standard,UPI,3,No
ORD01744,2025-01-28,2025,1,Jan,2025-01-31,3,CUST8754,Aarav Reddy,Female,23,Senior,Bhubaneswar,Odisha,East,Furniture,Bed Frame,1,25000,25,18750,High,7074.51,0.3773072,Standard,Cash,1,Yes
ORD01752,2025-01-17,2025,1,Jan,2025-01-23,6,CUST9277,Ryan Din,Female,21,Senior,Hyderabad,Telangana,South,Furniture,Dining Table,1,15000,25,11250,High,4268.53,0.379424888888889,Same Day,Cash,5,No
ORD01753,2026-01-13,2026,1,Jan,2026-01-18,5,CUST1810,Nitya Hegde,Male,23,Senior,Pune,Maharashtra,West,Electronics,Laptop,4,55000,10,198000,High,25414.44,0.128355757575758,Standard,Card,4,No
ORD01765,2026-01-09,2026,1,Jan,2026-01-11,2,CUST5727,Trisha Shere,Female,50,Senior,Bengaluru,Karnataka,South,Furniture,Office Chair,1,7000,10,6300,Low,822.11,0.130493650793651,Standard,Card,4,No
ORD01766,2026-01-03,2026,1,Jan,2026-01-06,3,CUST4745,Trisha Contractor,Male,27,Senior,Bengaluru,Karnataka,South,Clothing,T-Shirt,7,800,15,4760,Low,942.99,0.198107142857143,Same Day,UPI,5,No
ORD01779,2025-01-30,2025,1,Jan,2025-02-03,4,CUST4277,Vaibhav Konda,Female,65,Senior,Bengaluru,Karnataka,South,Clothing,Kurta,8,1200,15,8160,Low,954.39,0.116959558823529,Same Day,Cash,1,No
ORD01782,2025-01-28,2025,1,Jan,2025-01-29,1,CUST3884,Pranay Chad,Male,59,Senior,Chennai,Tamil Nadu,South,Groceries,Rice Bag,2,1200,0,2400,Low,377.83,0.157429166666667,Express,UPI,3,No
ORD01787,2025-01-22,2025,1,Jan,2025-01-28,6,CUST1176,Hansh Dasgupta,Male,36,Senior,Kolkata,West Bengal,East,Furniture,Dining Table,3,15000,15,38250,High,6032.19,0.15770431372549,Express,UPI,2,No
ORD01811,2026-01-03,2026,1,Jan,2026-01-09,6,CUST9321,Raunak Sandal,Female,43,Senior,Jaipur,Rajasthan,North,Furniture,Bed Frame,3,25000,10,67500,High,23165.98,0.343199703703704,Same Day,UPI,2,No
ORD01833,2026-01-12,2026,1,Jan,2026-01-13,1,CUST9510,Piya Konda,Female,51,Senior,Patna,Bihar,East,Sports,Dumbbells,1,4000,0,4000,Low,1591.19,0.3977975,Standard,Cash,4,No
ORD01839,2025-01-11,2025,1,Jan,2025-01-18,7,CUST3771,Yuvaan Dasgupta,Female,43,Senior,Hyderabad,Telangana,South,Clothing,Jacket,1,3500,25,2625,Low,596.19,0.22712,Standard,Cash,5,No
ORD01841,2026-01-27,2026,1,Jan,2026-02-03,7,CUST2002,Misha Chaudhari,Male,43,Senior,Chennai,Tamil Nadu,South,Sports,Cricket Bat,8,2500,5,19000,High,2275.69,0.119773157894737,Same Day,Cash,5,No
ORD01858,2025-01-01,2025,1,Jan,2025-01-08,7,CUST8354,Uthkarsh Trivedi,Male,26,Senior,Pune,Maharashtra,West,Furniture,Bookshelf,6,5000,5,28500,High,4401.49,0.154438245614035,Express,Card,3,Yes
ORD01896,2025-01-30,2025,1,Jan,2025-02-04,5,CUST2977,Madhup Sachdeva,Male,31,Senior,Kolkata,West Bengal,East,Electronics,Tablet,2,18000,5,34200,High,14687.33,0.429454093567251,Standard,UPI,2,No
ORD01902,2026-01-10,2026,1,Jan,2026-01-11,1,CUST9082,Anahi Grover,Female,21,Senior,Ahmedabad,Gujarat,West,Groceries,Snacks Pack,1,300,5,285,Low,31.54,0.110666666666667,Express,Card,4,No
ORD01904,2026-01-28,2026,1,Jan,2026-01-30,2,CUST4223,Krish Dada,Female,22,Senior,Ahmedabad,Gujarat,West,Sports,Yoga Mat,1,900,0,900,Low,287.05,0.318944444444445,Standard,UPI,2,No
ORD01912,2025-01-28,2025,1,Jan,2025-01-30,2,CUST7633,Lavanya Mane,Female,34,Senior,Hyderabad,Telangana,South,Furniture,Bed Frame,3,25000,10,67500,High,24703.27,0.36597437037037,Express,UPI,2,No
ORD01913,2026-01-03,2026,1,Jan,2026-01-08,5,CUST4061,Vardaniya Sood,Female,28,Senior,Jaipur,Rajasthan,North,Groceries,Cooking Oil,3,1500,5,4275,Low,845.06,0.19767485380117,Standard,Card,3,No
ORD01962,2026-01-16,2026,1,Jan,2026-01-20,4,CUST9041,Navya Dewan,Female,47,Senior,Lucknow,Uttar Pradesh,North,Sports,Tennis Racket,4,3200,5,12160,High,4032.11,0.331587993421053,Express,UPI,4,Yes
ORD01972,2025-01-04,2025,1,Jan,2025-01-06,2,CUST5916,Shalv Kalla,Male,42,Senior,Patna,Bihar,East,Clothing,T-Shirt,6,800,25,3600,Low,689.03,0.191397222222222,Express,UPI,5,No
ORD01987,2026-01-28,2026,1,Jan,2026-01-31,3,CUST6917,Kismat Tiwari,Female,42,Senior,Patna,Bihar,East,Electronics,Headphones,8,2000,10,14400,High,3555.49,0.246909027777778,Standard,Card,2,No
ORD01989,2025-01-11,2025,1,Jan,2025-01-15,4,CUST9119,Misha Bhardwaj,Female,45,Senior,Bengaluru,Karnataka,South,Sports,Football,1,1200,25,900,Low,238.57,0.265077777777778,Standard,Card,3,No
ORD01993,2025-01-23,2025,1,Jan,2025-01-29,6,CUST4242,Tejas Randhawa,Male,64,Senior,Bengaluru,Karnataka,South,Clothing,Jacket,3,3500,25,7875,Low,1495.73,0.189933968253968,Standard,Card,1,No
ORD02005,2025-01-24,2025,1,Jan,2025-01-30,6,CUST7076,Fateh Atwal,Male,36,Senior,Jaipur,Rajasthan,North,Clothing,Sneakers,7,4500,25,23625,High,8003.6,0.33877671957672,Same Day,Cash,2,No
ORD02027,2025-01-02,2025,1,Jan,2025-01-08,6,CUST9180,Divit Sehgal,Female,57,Senior,Bengaluru,Karnataka,South,Groceries,Rice Bag,5,1200,5,5700,Low,2067.24,0.362673684210526,Express,Card,2,No
ORD02039,2026-01-08,2026,1,Jan,2026-01-10,2,CUST9693,Anahi Dhar,Male,18,Teen,Delhi,Delhi,North,Clothing,T-Shirt,6,800,15,4080,Low,1041.28,0.25521568627451,Express,Cash,1,No
ORD02040,2026-01-13,2026,1,Jan,2026-01-15,2,CUST1478,Anay Dani,Male,52,Senior,Hyderabad,Telangana,South,Electronics,Laptop,5,55000,0,275000,High,63876.76,0.232279127272727,Standard,Cash,3,No
ORD02045,2025-01-19,2025,1,Jan,2025-01-25,6,CUST1010,Eva Tandon,Female,56,Senior,Delhi,Delhi,North,Sports,Cricket Bat,5,2500,10,11250,High,1542.91,0.137147555555556,Same Day,UPI,5,No
ORD02049,2025-01-26,2025,1,Jan,2025-01-31,5,CUST7517,Faiyaz Randhawa,Female,35,Senior,Pune,Maharashtra,West,Groceries,Snacks Pack,3,300,10,810,Low,136.93,0.169049382716049,Same Day,Card,1,No
ORD02058,2026-01-20,2026,1,Jan,2026-01-21,1,CUST2740,Purab Kar,Male,59,Senior,Mumbai,Maharashtra,West,Furniture,Sofa,4,30000,15,102000,High,24330.23,0.238531666666667,Standard,Card,1,No
ORD02061,2025-01-18,2025,1,Jan,2025-01-19,1,CUST5680,Alisha Jani,Female,64,Senior,Mumbai,Maharashtra,West,Furniture,Dining Table,2,15000,15,25500,High,5665.81,0.22218862745098,Same Day,Card,4,No
ORD02076,2025-01-29,2025,1,Jan,2025-02-04,6,CUST9064,Saksham Koshy,Male,56,Senior,Mumbai,Maharashtra,West,Clothing,T-Shirt,8,800,20,5120,Low,910.49,0.177830078125,Express,Card,3,No
ORD02121,2025-01-24,2025,1,Jan,2025-01-26,2,CUST7917,Drishya Subramaniam,Male,48,Senior,Delhi,Delhi,North,Clothing,T-Shirt,2,800,15,1360,Low,225.35,0.165698529411765,Standard,Cash,4,No
ORD02126,2026-01-27,2026,1,Jan,2026-01-31,4,CUST8868,Shlok Doshi,Female,27,Senior,Delhi,Delhi,North,Clothing,Kurta,8,1200,15,8160,Low,2825.52,0.346264705882353,Same Day,UPI,5,No
ORD02135,2026-01-01,2026,1,Jan,2026-01-05,4,CUST7020,Elakshi Acharya,Female,61,Senior,Jaipur,Rajasthan,North,Clothing,T-Shirt,7,800,20,4480,Low,599.75,0.133872767857143,Express,UPI,2,No
ORD02139,2025-01-24,2025,1,Jan,2025-01-28,4,CUST6978,Ritvik Sengupta,Female,18,Teen,Lucknow,Uttar Pradesh,North,Sports,Yoga Mat,4,900,5,3420,Low,613.55,0.179400584795322,Same Day,Cash,4,No
ORD02152,2026-01-17,2026,1,Jan,2026-01-21,4,CUST3617,Aaryahi Hora,Male,55,Senior,Kolkata,West Bengal,East,Electronics,Smart TV,4,40000,0,160000,High,38203.59,0.2387724375,Standard,Cash,4,No
ORD02161,2025-01-22,2025,1,Jan,2025-01-24,2,CUST2604,Vedika Kakar,Male,43,Senior,Kolkata,West Bengal,East,Electronics,Headphones,8,2000,5,15200,High,3225.61,0.212211184210526,Standard,Card,4,No
ORD02174,2025-01-30,2025,1,Jan,2025-02-01,2,CUST8430,Darshit Khatri,Female,49,Senior,Bengaluru,Karnataka,South,Furniture,Bookshelf,8,5000,25,30000,High,6314.27,0.210475666666667,Same Day,Cash,1,No
ORD02178,2026-01-27,2026,1,Jan,2026-01-31,4,CUST4355,Shayak Toor,Male,18,Teen,Pune,Maharashtra,West,Electronics,Laptop,8,55000,15,374000,High,66311.19,0.177302647058824,Same Day,Card,3,No
ORD02190,2025-01-05,2025,1,Jan,2025-01-10,5,CUST1877,Neysa Acharya,Female,51,Senior,Chennai,Tamil Nadu,South,Electronics,Laptop,4,55000,25,165000,High,26704.53,0.161845636363636,Express,UPI,4,Yes
ORD02218,2026-01-11,2026,1,Jan,2026-01-15,4,CUST2681,Dhruv Sahni,Female,43,Senior,Jaipur,Rajasthan,North,Clothing,Sneakers,7,4500,25,23625,High,7937.35,0.335972486772487,Same Day,Cash,3,Yes
ORD02230,2025-01-03,2025,1,Jan,2025-01-08,5,CUST9001,Indranil Chand,Female,34,Senior,Jaipur,Rajasthan,North,Clothing,Kurta,5,1200,25,4500,Low,1573.2,0.3496,Same Day,Cash,2,No
ORD02240,2025-01-13,2025,1,Jan,2025-01-18,5,CUST1259,Aarna Bir,Female,63,Senior,Chennai,Tamil Nadu,South,Clothing,Sneakers,6,4500,20,21600,High,5288.58,0.244841666666667,Same Day,Card,1,No
ORD02247,2026-01-16,2026,1,Jan,2026-01-23,7,CUST6214,Keya Sahota,Male,40,Senior,Mumbai,Maharashtra,West,Sports,Dumbbells,6,4000,25,18000,High,7042.94,0.391274444444444,Same Day,UPI,1,No
ORD02249,2026-01-15,2026,1,Jan,2026-01-19,4,CUST6655,Jiya Kari,Male,31,Senior,Lucknow,Uttar Pradesh,North,Furniture,Office Chair,4,7000,10,25200,High,6643.41,0.263627380952381,Same Day,Card,5,Yes
ORD02256,2025-01-26,2025,1,Jan,2025-01-30,4,CUST6026,Shalv Din,Male,57,Senior,Patna,Bihar,East,Electronics,Laptop,7,55000,0,385000,High,49587.49,0.128798675324675,Express,Cash,4,No
ORD02258,2026-01-13,2026,1,Jan,2026-01-20,7,CUST9248,Renee Banerjee,Male,27,Senior,Bhubaneswar,Odisha,East,Electronics,Smart TV,6,40000,25,180000,High,55667.17,0.309262055555556,Same Day,UPI,4,No
ORD02284,2025-01-22,2025,1,Jan,2025-01-25,3,CUST5465,Hiran Sem,Female,19,Teen,Ahmedabad,Gujarat,West,Furniture,Bed Frame,3,25000,15,63750,High,27774.85,0.435683921568627,Express,Cash,4,No
ORD02306,2025-01-12,2025,1,Jan,2025-01-14,2,CUST7029,Bhavin Choudhary,Female,63,Senior,Lucknow,Uttar Pradesh,North,Sports,Tennis Racket,1,3200,15,2720,Low,1168.98,0.429772058823529,Same Day,Card,2,No
ORD02336,2025-01-20,2025,1,Jan,2025-01-25,5,CUST6896,Baiju Majumdar,Female,48,Senior,Delhi,Delhi,North,Electronics,Laptop,2,55000,0,110000,High,30861.5,0.280559090909091,Express,UPI,5,No
ORD02357,2025-01-31,2025,1,Jan,2025-02-02,2,CUST4541,Badal Chanda,Female,52,Senior,Patna,Bihar,East,Electronics,Smart TV,1,40000,0,40000,High,5898,0.14745,Same Day,Card,3,No
ORD02363,2026-01-19,2026,1,Jan,2026-01-26,7,CUST8528,Drishya Bedi,Female,62,Senior,Bengaluru,Karnataka,South,Clothing,Jeans,5,1800,20,7200,Low,1197.03,0.166254166666667,Standard,UPI,2,No
ORD02375,2026-01-15,2026,1,Jan,2026-01-17,2,CUST3347,Faiyaz Mall,Male,54,Senior,Hyderabad,Telangana,South,Electronics,Smart TV,5,40000,15,170000,High,52308.54,0.307697294117647,Express,Cash,3,No
ORD02377,2026-01-05,2026,1,Jan,2026-01-11,6,CUST2002,Taimur Saraf,Female,46,Senior,Ahmedabad,Gujarat,West,Clothing,Kurta,4,1200,20,3840,Low,1463.97,0.3812421875,Express,Cash,2,No
ORD02378,2025-01-28,2025,1,Jan,2025-01-29,1,CUST5541,Romil Sastry,Female,31,Senior,Patna,Bihar,East,Sports,Football,6,1200,5,6840,Low,1848.96,0.270315789473684,Express,UPI,5,No
ORD02387,2025-01-30,2025,1,Jan,2025-01-31,1,CUST8054,Ryan Sethi,Male,65,Senior,Delhi,Delhi,North,Furniture,Office Chair,6,7000,25,31500,High,9405.86,0.29859873015873,Standard,UPI,3,No
ORD02395,2025-01-13,2025,1,Jan,2025-01-19,6,CUST1471,Aarav Vora,Male,21,Senior,Delhi,Delhi,North,Sports,Tennis Racket,6,3200,0,19200,High,4328.83,0.225459895833333,Same Day,Cash,3,No
ORD02396,2025-01-30,2025,1,Jan,2025-02-01,2,CUST7744,Samar Anand,Female,23,Senior,Pune,Maharashtra,West,Groceries,Snacks Pack,5,300,20,1200,Low,525.17,0.437641666666667,Same Day,Cash,4,No
ORD02408,2026-01-09,2026,1,Jan,2026-01-11,2,CUST6888,Fateh Sastry,Male,60,Senior,Ahmedabad,Gujarat,West,Sports,Dumbbells,1,4000,10,3600,Low,1491.12,0.4142,Standard,Cash,5,No
ORD02418,2025-01-07,2025,1,Jan,2025-01-12,5,CUST5503,Samaira Keer,Male,42,Senior,Jaipur,Rajasthan,North,Electronics,Headphones,8,2000,20,12800,High,4807.19,0.37556171875,Express,UPI,1,No
ORD02440,2026-01-07,2026,1,Jan,2026-01-11,4,CUST4154,Kashvi Mani,Female,34,Senior,Patna,Bihar,East,Sports,Dumbbells,2,4000,5,7600,Low,899.49,0.118353947368421,Same Day,Cash,2,Yes
ORD02441,2025-01-28,2025,1,Jan,2025-02-02,5,CUST9388,Hrishita Balakrishnan,Male,59,Senior,Mumbai,Maharashtra,West,Sports,Yoga Mat,7,900,20,5040,Low,1166.39,0.231426587301587,Express,Card,5,No
ORD02450,2026-01-01,2026,1,Jan,2026-01-06,5,CUST1401,Shaan Rajagopalan,Female,53,Senior,Jaipur,Rajasthan,North,Groceries,Rice Bag,6,1200,10,6480,Low,1322.77,0.204131172839506,Same Day,Card,5,No
ORD02461,2026-01-21,2026,1,Jan,2026-01-25,4,CUST3624,Aaryahi Jha,Female,57,Senior,Patna,Bihar,East,Groceries,Cooking Oil,7,1500,10,9450,Low,4033.47,0.426822222222222,Express,UPI,5,No
ORD02467,2025-01-07,2025,1,Jan,2025-01-08,1,CUST8141,Khushi Jayaraman,Female,34,Senior,Kolkata,West Bengal,East,Groceries,Rice Bag,1,1200,25,900,Low,232.82,0.258688888888889,Express,Cash,3,No
ORD02471,2026-01-06,2026,1,Jan,2026-01-09,3,CUST9244,Lavanya Krishnan,Male,47,Senior,Bhubaneswar,Odisha,East,Groceries,Tea Powder,4,450,10,1620,Low,206.66,0.127567901234568,Same Day,UPI,1,No
ORD02479,2026-01-09,2026,1,Jan,2026-01-10,1,CUST2786,Elakshi Kuruvilla,Female,60,Senior,Chennai,Tamil Nadu,South,Furniture,Office Chair,4,7000,5,26600,High,8442.3,0.31737969924812,Express,Card,5,No
ORD02490,2025-01-20,2025,1,Jan,2025-01-24,4,CUST2538,Trisha Tandon,Male,38,Senior,Bhubaneswar,Odisha,East,Electronics,Laptop,8,55000,20,352000,High,92537.1,0.262889488636364,Standard,Card,4,No
ORD02508,2025-01-09,2025,1,Jan,2025-01-11,2,CUST2018,Kashvi Dua,Female,30,Senior,Chennai,Tamil Nadu,South,Furniture,Bed Frame,1,25000,0,25000,High,2667.56,0.1067024,Same Day,Cash,2,No
ORD02513,2026-01-31,2026,1,Jan,2026-02-02,2,CUST9399,Rania Sheth,Male,43,Senior,Bhubaneswar,Odisha,East,Electronics,Smart TV,5,40000,0,200000,High,59371.72,0.2968586,Express,Card,1,No
ORD02554,2026-01-21,2026,1,Jan,2026-01-27,6,CUST3073,Elakshi Karpe,Male,53,Senior,Ahmedabad,Gujarat,West,Groceries,Rice Bag,5,1200,25,4500,Low,1767.93,0.392873333333333,Same Day,Card,3,Yes
ORD02556,2025-01-30,2025,1,Jan,2025-01-31,1,CUST7808,Tarini Kalita,Female,53,Senior,Lucknow,Uttar Pradesh,North,Electronics,Headphones,7,2000,25,10500,High,1842.54,0.17548,Same Day,UPI,3,No
ORD02558,2026-01-15,2026,1,Jan,2026-01-21,6,CUST4739,Umang Khare,Male,29,Senior,Patna,Bihar,East,Furniture,Bed Frame,2,25000,25,37500,High,14735.17,0.392937866666667,Express,Cash,5,No
ORD02559,2025-01-17,2025,1,Jan,2025-01-21,4,CUST8171,Gokul Kaur,Male,18,Teen,Bhubaneswar,Odisha,East,Groceries,Cooking Oil,4,1500,25,4500,Low,1056.44,0.234764444444444,Same Day,Cash,3,No
ORD02561,2026-01-13,2026,1,Jan,2026-01-15,2,CUST1773,Nehmat Biswas,Male,33,Senior,Kolkata,West Bengal,East,Sports,Cricket Bat,2,2500,5,4750,Low,938.27,0.197530526315789,Express,Card,5,No
